window,year,ckpt,model,n_obs,n_days,R2_OOS_%,acc_%,acc_up_%,acc_dn_%,macroF1_%,LS_ann_%,LS_sharpe,pred_std,LS_std_%,LS_bps_day,LS_maxdd_%,LS_maxdd1d_%,LS_skew,LS_kurt,long_ann_%,long_sharpe,short_ann_%,short_sharpe
21,2021,2020,TimesFM_20M_US,209330,252,-7.44788980645974,49.85668561601299,55.21892290314552,46.06094095358383,50.139267619185965,63.458415581659736,2.436716144296748,0.011993264292978312,26.042596602885915,25.18191094510307,18.145496221952207,-6.561939194032192,-0.3740616054814003,1.2962543060809093,58.852300166377404,1.8554712548570864,4.606115415282338,0.14153736498358205
21,2021,2020,TimesFM_20M_Global,209330,252,-9.648866753134477,49.40476759184064,51.44448911607604,49.018195453110195,49.80443289357997,31.868098000440316,1.3205072704562253,0.013409288405378141,24.133224188481854,12.646070635095365,16.298762559064308,-5.7381474965582075,-0.3000882147914607,1.173239018095181,47.75318267172603,1.5624079363035335,-15.885084671285698,-0.4860356233757634
21,2021,2020,TimesFM_20M_Augmented,209330,252,-79.96744029504588,49.8992022165958,99.90044607814983,0.09077991790337858,33.36951412077819,12.830114962233296,0.35799508482868464,0.030855945760891963,35.83880200023706,5.091315461203689,45.66503113215267,-8.721503370716048,0.046484807403814235,1.523714977989492,39.81066374079765,0.9925438333765733,-26.98054877856434,-2.3279922407092988
21,2022,-,zero,224656,251,0.0,,,,,,,0.0,,,,,,,,,,
21,2022,2021,TimesFM_20M_US,224656,251,-12.719528895716836,50.41663699166726,29.507450801956548,70.48061988896231,47.998411684287866,10.09404131044743,0.3708572859863258,0.013227190910891619,27.21812862217737,4.005571948590251,32.68957253715254,-7.782500658008343,-0.43152321608781885,1.8624946960872308,-33.34152057690892,-1.0592039933621573,43.43556188735634,0.9807033751814798
21,2022,2021,TimesFM_20M_Global,224656,251,-13.110377807962003,48.83733352325333,45.831911424562996,52.65881222272755,48.95106166641052,-7.225505560358317,-0.2644135455473026,0.0136481166882206,27.32653331130383,-2.867264111253301,31.87762618904515,-8.441564787618733,-0.6919374103961039,4.176393894662601,-56.74897152026049,-1.7110521687930778,49.52346595990218,1.1365254276904346
21,2022,2021,TimesFM_20M_Augmented,224656,251,-151.93965846744598,46.95757068584859,99.99241648655823,0.007722869131692081,31.959886186523228,-57.25437804281585,-1.5071870045881914,0.029221538410541988,37.98757411556866,-22.719991286831686,51.20536564281109,-6.883874043607769,0.21699542630414348,0.1900484978429584,-62.70144154797776,-1.3955434485855465,5.447063505161898,0.3941346064273151
21,2023,-,zero,226777,249,0.0,,,,,,,0.0,,,,,,,,,,
21,2023,2022,TimesFM_20M_US,226777,249,-7.085142680536971,50.69958593684545,58.15542580306947,43.59689682191167,50.51876276142654,-13.932373612073008,-0.6596549600910984,0.011830418809706351,21.12069863030962,-5.528719687330558,20.47482889755613,-5.311608428019099,-0.8018022819892612,1.7475037649967424,20.127071089600413,0.7685160379221584,-34.05944470167342,-1.1413083692199832
21,2023,2022,TimesFM_20M_Global,226777,249,-18.26875901687042,49.402717206771406,78.00574847701513,22.154487295396034,45.515416568229234,-31.987078671942225,-1.6025071373627824,0.01706570047313609,19.960646618137872,-12.693285187278661,41.345373223521,-5.097461561236631,-0.2532446145172339,0.5698911493939409,3.508228960830639,0.11938630541872719,-35.49530763277287,-1.3673150451649319
