window,year,ckpt,model,n_obs,n_days,R2_OOS_%,acc_%,acc_up_%,acc_dn_%,macroF1_%,LS_ann_%,LS_sharpe,pred_std,LS_std_%,LS_bps_day,LS_maxdd_%,LS_maxdd1d_%,LS_skew,LS_kurt,IC_mean,IC_t,IC_pos_%,long_ann_%,long_sharpe,short_ann_%,short_sharpe
21,2021,2020,Chronos_Small_Synthetic,12177,244,-5.804232146572907,49.14182475158085,53.41572262272572,45.22122500393639,49.12609835007397,-0.6264448323462548,-0.049328935622049035,0.003824840234137485,12.699338115583558,-0.24858921918502178,11.06026630484661,-3.0132085211896356,-0.17889953017999252,0.37848603222850086,0.0014566794690867228,0.1330525763511493,51.229508196721305,28.208541590678927,1.568693071670232,-28.83498642302518,-1.574859945791002
21,2022,-,zero,12163,246,0.0,,,,,,,0.0,,,,,,,,,,,,,
21,2022,2021,Chronos_Small_Synthetic,12163,246,-5.377205577713617,49.79034777604209,54.300979519145145,45.92241905925473,49.78974907562726,-1.289994039889196,-0.08735307303896765,0.004347001927812048,14.767586245234188,-0.511902396781427,17.567325101811527,-3.393964783189312,-0.14495778882170404,0.6680479685171314,0.009959540904916681,0.9163193973574968,51.21951219512195,-18.917959871122097,-0.8884094067722641,17.6279658312329,0.8105743001031298
21,2023,-,zero,11950,239,0.0,,,,,,,0.0,,,,,,,,,,,,,
21,2023,2022,Chronos_Small_Synthetic,11950,239,-8.680931928266,49.57322175732218,55.59458984718076,44.09461403228384,49.523235409685626,-16.123745402778052,-1.3954918588392848,0.0044968315409719605,11.554166583378818,-6.398311667769068,15.206252481495886,-2.6497857601134114,-0.07807413887521393,0.7732951870716009,-0.003083707939990676,-0.2962963570221852,48.95397489539749,15.810825606253191,1.1469787647376535,-31.934571009031238,-2.4951775240470617
5,2017,-,zero,12025,246,0.0,,,,,,,0.0,,,,,,,,,,,,,
5,2017,2016,Chronos_Small_Synthetic,12025,246,-30.73698338075115,49.2058212058212,55.068390481543936,44.52751196172249,49.207332828723786,-3.8437962687406424,-0.3792914398167756,0.006578752669267941,10.134149799419323,-1.525315979658985,9.611078677450324,-1.6553138794981572,0.6389650613216203,1.7710527605281339,-0.026790022190058157,-2.5781207197063147,41.05691056910569,6.067850732804517,0.5782815821962319,-9.911647001545159,-0.8517824135397183
5,2018,-,zero,12063,247,0.0,,,,,,,0.0,,,,,,,,,,,,,
5,2018,2017,Chronos_Small_Synthetic,12063,247,-36.77069062922198,48.87673049821769,51.44444444444445,46.79573765571064,48.838112159047135,-24.89275384003159,-2.231306327834661,0.008966606580283353,11.15613465058758,-9.878076920647457,23.34934703218259,-2.451177263511669,-0.08194590280517422,0.49576174913844406,-0.02776406946667587,-2.734485956214158,43.31983805668016,-15.172239444444326,-0.939916122129705,-9.720514395587266,-0.5543519898540171
5,2019,-,zero,12093,242,0.0,,,,,,,0.0,,,,,,,,,,,,,
5,2019,2018,Chronos_Small_Synthetic,12093,242,-51.01405123173946,49.44182584966509,49.81742305685968,49.10122989593188,49.42038183305677,-9.50262575086166,-0.9627782111278477,0.009255039547074155,9.870004992873486,-3.7708832344689123,14.7974575000268,-1.6556497709592122,0.47518756873406603,1.7808882420549335,-0.024690520005733702,-2.3994890262492654,42.97520661157025,22.664326454562122,1.9359022716251602,-32.16695220542378,-2.4583890378424984
5,2020,-,zero,12236,245,0.0,,,,,,,0.0,,,,,,,,,,,,,
5,2020,2019,Chronos_Small_Synthetic,12236,245,-30.333920979220295,50.31873161163779,46.08816867050008,54.05571802370325,50.07213455140105,-5.427842274555353,-0.4038887422065212,0.010306066639423551,13.438954116180648,-2.1539056645060923,13.812534663557209,-3.8010665050392434,-0.4991430189977573,4.448423941631685,-0.009837568675272973,-0.868517117191903,48.97959183673469,9.320663182493364,0.4644008492816,-14.748505457048715,-0.6111044000130652
5,2021,-,zero,12193,244,0.0,,,,,,,0.0,,,,,,,,,,,,,
5,2021,2020,Chronos_Small_Synthetic,12193,244,-34.639219232332685,48.667268104650205,48.85155982173466,48.49819153955025,48.64835490842741,-24.7768211654885,-1.721790942610789,0.009667010111346673,14.390144908021686,-9.832071891066866,26.77790376280449,-3.3594305793837194,0.03233183966118101,1.448903082772513,-0.03567277456314892,-3.0171665405698924,45.08196721311475,15.638535935847722,0.8776461055428865,-40.41535710133621,-2.059076780079329
5,2022,-,zero,12243,246,0.0,,,,,,,0.0,,,,,,,,,,,,,
5,2022,2021,Chronos_Small_Synthetic,12243,246,-37.30065316491078,48.8197337253941,52.28157056950832,45.84914251024435,48.82227882483537,-13.627005724614722,-0.7889176177593084,0.01219746306459178,17.27304019818734,-5.407541954212192,20.160079464476745,-4.746963480428149,-0.3065867597408815,1.938655448184055,-0.01351939492175778,-1.1262838338562084,47.15447154471545,-32.815033226457984,-1.4917763140200528,19.188027501843262,0.7930469577646617
5,2023,-,zero,11950,239,0.0,,,,,,,0.0,,,,,,,,,,,,,
