window,year,ckpt,model,n_members,n_obs,n_days,R2_OOS_%,acc_%,acc_up_%,acc_dn_%,macroF1_%,LS_ann_%,LS_sharpe,pred_std,LS_std_%,LS_bps_day,LS_maxdd_%,LS_maxdd1d_%,LS_skew,LS_kurt,IC_mean,IC_t,IC_pos_%,long_ann_%,long_sharpe,short_ann_%,short_sharpe
512,2022,-,zero,459,114838,251,0.0,,,,,,,0.0,,,,,,,,,,,,,
512,2022,2021,TimesFM_20M_US,459,114838,251,-6.714203629817073,49.31207440045978,52.548470563215545,46.389820307798125,49.33980651912691,-4.9356301114584165,-0.2310588171723332,0.005304392545525434,21.360925204499857,-1.9585833775628638,22.407684024880382,-6.837623353155021,-0.6674512851669832,2.642874312173968,0.00478563297499319,0.3672510336349157,52.98804780876494,-17.865613468217575,-0.5690972551586408,12.929983356759156,0.4860428237221249
512,2023,-,zero,472,117179,249,0.0,,,,,,,0.0,,,,,,,,,,,,,
512,2023,2022,TimesFM_20M_US,472,117179,249,-5.164517806618196,50.10368752080151,52.954726236245534,47.0766253189056,50.00527184676935,-1.3556976882010772,-0.09318038688173665,0.0039946478719012244,14.549174279794645,-0.5379752730956655,12.431835032709081,-4.807347583830941,-1.054412963833472,3.6421119224336254,0.012423949480027128,1.2424782695575023,52.610441767068274,18.06823868084626,1.0007202359963312,-19.423936369047336,-0.9807877075102415
252,2017,-,zero,421,104208,251,0.0,,,,,,,0.0,,,,,,,,,,,,,
252,2017,2016,TimesFM_20M_US,421,104208,251,-54.089397771981986,53.023760171963765,96.90580207242661,3.296427300696959,37.431374471826786,1.8241000650178472,0.17926805414187338,0.007754607383127883,10.175265602951477,0.7238492321499393,10.018417810306012,-3.3354772408861986,-0.5216570869323606,3.1376971368196025,0.01658215616685127,1.7971526147142085,57.76892430278885,18.340452131704822,1.585472067784782,-16.51635206668697,-1.9972384163491863
252,2018,-,zero,429,105942,251,0.0,,,,,,,0.0,,,,,,,,,,,,,
252,2018,2017,TimesFM_20M_US,429,105942,251,-5.507968555217602,49.57523928187121,47.774611637099,51.47535259083943,49.57389498947612,10.439309058534695,0.8424803744728235,0.004215447160793209,12.39115993065954,4.14258295973599,12.692852518190112,-3.4233028584518856,-0.5103555031137984,1.1948134506169912,0.01575713870581392,1.5311727187228046,54.18326693227091,-5.57960728000054,-0.3083125149488279,16.018916338535234,0.8877867542316048
252,2019,-,zero,433,108612,252,0.0,,,,,,,0.0,,,,,,,,,,,,,
252,2019,2018,TimesFM_20M_US,433,108612,252,-13.387287496703903,54.7637461790594,92.19701162147206,9.191319082909699,42.3021427517336,6.761966797826116,0.5617939582365089,0.005137720821639572,12.036382197936359,2.6833201578675063,19.095368406784928,-3.0375526472790773,-0.2513596144075672,1.7962749765642556,0.02056857347728467,2.196964924189546,57.53968253968254,27.787308727342694,1.6562159423065985,-21.025341929516582,-1.5601264671317123
252,2020,-,zero,443,111832,253,0.0,,,,,,,0.0,,,,,,,,,,,,,
252,2020,2019,TimesFM_20M_US,443,111832,253,-3.5132785808421163,52.63073181200372,85.0110964699355,18.279049868864046,46.06942500651987,32.45620046749856,0.804557377692037,0.007552696089039958,40.34044229462268,12.879444629959748,42.668296060943035,-13.767829834115366,-0.5508512726646807,8.563086363739853,0.025385559529896698,1.7853684017314904,50.988142292490124,31.013922124439276,0.5603046353767206,1.4422783430593062,0.035806410762252
252,2021,-,zero,453,113869,252,0.0,,,,,,,0.0,,,,,,,,,,,,,
252,2021,2020,TimesFM_20M_US,453,113869,252,-50.971584052255196,53.000377626922166,99.54995946326048,0.348168331819558,34.95413270719173,17.74981547506589,0.7612557895426405,0.0077142774008388156,23.316493245627612,7.0435775694705915,15.807696539600924,-3.578324700162436,0.2106168101130777,0.5374877580295689,0.005035112004614792,0.3046387094093117,49.60317460317461,45.04915452305796,1.8618893135480725,-27.299339047992056,-2.386872560585101
252,2022,-,zero,459,115118,251,0.0,,,,,,,0.0,,,,,,,,,,,,,
252,2022,2021,TimesFM_20M_US,459,115118,251,-11.8582270334461,49.183446550496015,93.30032711519759,6.608239289266971,38.012297366545376,-16.54264607887549,-0.8384944651733728,0.004858714815421461,19.728986613471587,-6.564542094791861,22.62742558311578,-5.768880341719422,-0.3108252583929601,1.686043636535382,-0.008198862298049456,-0.7474501894223777,46.613545816733065,-21.063798739367247,-0.674382423520826,4.52115266049175,0.18341314273124876
252,2023,-,zero,472,117516,249,0.0,,,,,,,0.0,,,,,,,,,,,,,
252,2023,2022,TimesFM_20M_US,472,117516,249,-15.97345315188765,51.451717212975254,99.39682382298018,0.5543567882392155,34.46305231121742,22.95470418942229,1.5483903465650137,0.0035850372963486875,14.824882007528375,9.1090095989771,11.42727251552892,-2.8871555212932205,-0.35908923470861237,0.4963411759207683,0.015710035294678425,1.3543963329985649,55.82329317269076,26.245867680818506,1.2992136284440687,-3.2911634913962193,-0.21451682313178477
21,2017,-,zero,421,104739,251,0.0,,,,,,,0.0,,,,,,,,,,,,,
21,2017,2016,TimesFM_20M_US,421,104739,251,-32.431161029890234,46.70466588376823,10.920955651032772,89.23951759045178,39.36970005591185,-2.601490066368167,-0.24882484523592874,0.005381200572917789,10.45510573472479,-1.032337327923876,13.11640270107458,-2.4307226806541156,-0.21614755286793952,0.6267886471170532,0.0014610448193751824,0.14716845778244791,52.191235059760956,18.349371294895594,2.497764989227363,-20.950861361263758,-1.7904325126318419
21,2018,-,zero,429,106840,251,0.0,,,,,,,0.0,,,,,,,,,,,,,
21,2018,2017,TimesFM_20M_US,429,106840,251,-9.0419337900971,49.6948708348933,40.18937113458486,59.70938166721126,49.332448794661566,6.72747529417367,0.47936239236459655,0.005242452827659129,14.0342158695187,2.66963305324352,8.197032331583332,-3.827791593045861,-0.702896360527768,2.5973461413907013,0.009741791438759194,0.8993280456428445,54.18326693227091,-9.128607231267493,-0.557869232722356,15.85608252544117,0.8302061158586364
21,2019,-,zero,433,108612,252,0.0,,,,,,,0.0,,,,,,,,,,,,,
21,2019,2018,TimesFM_20M_US,433,108612,252,-33.925650217390626,49.5203108312157,48.61397595210545,50.62371123496866,49.44496512337313,-31.418563022571586,-2.182391980360998,0.009607934363224355,14.396388598062261,-12.467683739115708,32.88647746371653,-3.993318986054916,-0.5150908305557172,2.4620336022841682,-0.010799198785851635,-0.8838394236416438,47.22222222222222,11.239488727743572,0.7204974696224284,-42.65805175031516,-2.420397142313222
21,2020,-,zero,443,112079,253,0.0,,,,,,,0.0,,,,,,,,,,,,,
21,2020,2019,TimesFM_20M_US,443,112079,253,-19.960710043016828,49.83806065364609,63.1139030214931,35.96979479758062,48.73037226756919,-36.26884582656934,-1.0422936569836772,0.013939744650528425,34.79714721811584,-14.392399137527516,54.715766293931914,-10.612860241037032,-0.5129971068860799,4.065939189481667,-0.010741501615996369,-0.7761236345151099,49.01185770750988,-8.009401413999123,-0.1785560839493726,-28.259444412570204,-0.5809643684187883
21,2021,-,zero,453,114156,252,0.0,,,,,,,0.0,,,,,,,,,,,,,
21,2021,2020,TimesFM_20M_US,453,114156,252,-6.228540571069963,50.74371912120257,59.563545122897374,41.22365019154919,50.09429811880721,7.798264325045034,0.4096053576526397,0.004585898184860446,19.038482235035236,3.094549335335331,19.597850129371885,-3.75588969547405,-0.29450323176887444,-0.08412909076439368,0.009451945649350039,0.6845861356934685,52.77777777777778,38.236177763036615,2.2724471092734535,-30.437913437991583,-1.588536588475584
21,2022,-,zero,459,115209,251,0.0,,,,,,,0.0,,,,,,,,,,,,,
21,2022,2021,TimesFM_20M_US,459,115209,251,-13.670054002422205,49.70358218541954,31.883955546917793,67.20763641349053,47.999012100926606,-21.247254914760024,-0.8854203589296099,0.007708113501363348,23.996799599735837,-8.43145036300001,31.624266843205884,-6.078740775830941,-0.3868432306757397,1.1919885514846178,-0.000212229185394996,-0.014494034141773726,50.199203187250994,-29.642281798432343,-1.150548073346649,8.395026883672328,0.25674064356285686
21,2023,-,zero,472,117528,249,0.0,,,,,,,0.0,,,,,,,,,,,,,
21,2023,2022,TimesFM_20M_US,472,117528,249,-6.360342812329489,50.764924103192435,59.00363516192995,42.018664047151276,50.26741201764098,7.403979345328976,0.4634296797185105,0.005017701159457722,15.976489356111568,2.9380870417972127,11.101989428538017,-3.509381333225897,0.3425853153092851,1.2659217638977704,0.0027075266587764458,0.2284623630783198,53.01204819277109,18.361215723086623,1.0479478957675228,-10.957236377757644,-0.5977452472097893
5,2017,-,zero,421,104899,251,0.0,,,,,,,0.0,,,,,,,,,,,,,
5,2017,2016,TimesFM_20M_US,421,104899,251,-83.90052124458455,47.61055872791924,28.646581442114332,70.72287652419993,46.26336304180299,-5.673224779163435,-0.5206485940657325,0.011967457918602386,10.896456542523929,-2.251279674271205,9.687484610518094,-2.7873389499557275,-0.11323365976167203,3.256903440792598,-0.0033090327967380652,-0.3352869192011435,51.79282868525896,18.225098851678766,2.1627788381459174,-23.898323630842192,-2.1338728067101274
5,2018,-,zero,429,106920,251,0.0,,,,,,,0.0,,,,,,,,,,,,,
5,2018,2017,TimesFM_20M_US,429,106920,251,-29.513350583083266,49.660493827160494,41.956664478003944,57.76894724717807,49.43822715574437,-1.5882413722085997,-0.1200088019597547,0.009538540775440167,13.234374031508299,-0.6302545127811904,12.71592029546773,-3.414918431371916,0.034896337956649794,2.009300971100156,0.003861637496053579,0.36124832879625135,52.191235059760956,-13.386505088431342,-0.8682276124458541,11.79826371622274,0.6165485682781733
5,2019,-,zero,433,108612,252,0.0,,,,,,,0.0,,,,,,,,,,,,,
5,2019,2018,TimesFM_20M_US,433,108612,252,-42.36621842009747,52.65071999410746,82.8864181382167,15.840836242624693,44.47960349653744,8.785402481961961,0.6304744951448885,0.009666746080331731,13.934588234125155,3.4862708261753808,8.499681281214777,-3.207781963435483,0.1634088034255409,2.3709717515434567,-0.0019667005709832134,-0.1718530364606998,49.60317460317461,35.957902712855386,2.2041404897398347,-27.17250023089343,-1.6901295522736035
5,2020,-,zero,443,112079,253,0.0,,,,,,,0.0,,,,,,,,,,,,,
5,2020,2019,TimesFM_20M_US,443,112079,253,-25.65619986689438,48.535408060385976,43.700896410895375,54.0743626850718,48.558830807764465,-86.97954614182231,-1.7795877826355087,0.01638907336245073,48.87623245705171,-34.51569291342155,80.61735227287473,-15.64185116731096,-0.40094550636776344,5.109202513370387,-0.023747586016267794,-1.407888397031912,50.59288537549407,-22.98103862315478,-0.5604511294160498,-63.998507518667516,-1.111939810206283
5,2021,-,zero,453,114156,252,0.0,,,,,,,0.0,,,,,,,,,,,,,
5,2021,2020,TimesFM_20M_US,453,114156,252,-24.313962842395576,48.666736746206944,45.31108139784414,53.04308441374624,48.79068663057126,-2.436363070901285,-0.10683034758040097,0.00813291853129761,22.805907928621757,-0.9668107424211447,15.138288942755961,-7.025197149875264,-0.912389080759446,4.029470215231381,-0.0074882682978416985,-0.4865796609828839,48.80952380952381,31.887715641953232,1.9229020561860872,-34.32407871285452,-1.6203261454806563
5,2022,-,zero,459,115209,251,0.0,,,,,,,0.0,,,,,,,,,,,,,
5,2022,2021,TimesFM_20M_US,459,115209,251,-29.50183990398334,49.920579121422804,30.477570275093203,69.0002056484782,47.89239929782011,-3.4302639231170926,-0.12664396033333172,0.011223621577814733,27.085886402229594,-1.3612158425067828,24.95548734639875,-6.833536335551697,0.004915134037886034,2.948713360852994,0.001805727452386258,0.11418989291007699,53.78486055776892,-9.907283369176401,-0.40154813132524253,6.477019446059298,0.19085884275356788
5,2023,-,zero,472,117528,249,0.0,,,,,,,0.0,,,,,,,,,,,,,
5,2023,2022,TimesFM_20M_US,472,117528,249,-20.91855308437176,49.82302089714791,57.16292134831461,42.030943025540275,49.40884462177528,0.5322767860844426,0.032152228612830694,0.00820917222046753,16.5548955406479,0.2112209468589058,22.62098240338363,-3.2798932297427723,0.7580626479396767,4.441333711704482,-0.009393723411324767,-0.7924021699483149,46.98795180722892,16.90984835732252,0.9637875615400007,-16.377571571238082,-0.8137096986232397
