ipo_year,ckpt_year,model,n,R2_oos_%,dir_hit_%,cum_sign_%,IC,T3-T1_%,blowup_%
2014,-,baseline:reversal,51,-6.644813406838734,47.712418300653596,50.98039215686274,0.1062443438914027,3.8455706326230796,0.0
2014,2013,TimesFM_20M_Global,51,-22.572692144190555,49.2156862745098,49.01960784313725,-0.10280542986425338,-6.196480507722252,0.0
2014,2013,TimesFM_20M_US,51,-25.878464570912072,50.98039215686274,43.13725490196079,-0.17683257918552034,-6.152797105810177,0.0
2014,2013,TimesFM_20M_Augmented,51,-14.449385446501495,53.59477124183007,47.05882352941176,-0.054117647058823534,-3.799766791876867,0.0
2014,2013,Chronos_Small_Global,51,-4.537367645603441,47.05882352941176,54.90196078431373,0.1518552036199095,3.076920806247357,0.0
2014,2013,Chronos_Small_US,51,-0.15131818006948183,47.124183006535944,56.86274509803921,0.3212669683257918,12.89455400986591,0.0
2014,2013,Chronos_Small_Augmented,51,-22.372066385561485,48.431372549019606,54.90196078431373,0.19909502262443438,10.716322366777437,0.0
2015,-,baseline:zero,54,0.0,,,,,0.0
2015,-,baseline:momentum,54,-10.498922806581689,51.41975308641975,40.74074074074074,-0.29750333523918426,-12.022738625951373,0.0
2015,-,baseline:reversal,54,-6.111853959107205,48.58024691358025,59.25925925925925,0.29750333523918426,12.022738625951373,0.0
2015,2014,TimesFM_20M_Global,54,-9.91909898587604,50.37037037037037,40.74074074074074,-0.33356203544882784,-12.661375994841102,0.0
2015,2014,TimesFM_20M_US,54,-11.353049575537977,49.876543209876544,42.592592592592595,-0.3555936725748046,-14.23074713721338,0.0
2015,2014,TimesFM_20M_Augmented,54,-12.326291389542288,47.77777777777778,42.592592592592595,-0.30634648370497425,-12.27438635735487,0.0
2015,2014,Chronos_Small_Global,54,-0.39852491016370006,50.061728395061735,50.0,0.08618258052220315,2.2686545784994614,0.0
2015,2014,Chronos_Small_US,54,-0.4142221061099516,50.80246913580246,51.85185185185185,-0.025500285877644364,-3.912636188447393,0.0
2015,2014,Chronos_Small_Augmented,54,-0.06679365796964376,48.641975308641975,50.0,0.10661330283971793,3.6904835467005945,0.0
2016,-,baseline:zero,58,0.0,,,,,0.0
2016,-,baseline:momentum,58,-4.2922942814118015,52.98850574712644,50.0,0.14688240179642562,14.303217540392211,0.0
2016,-,baseline:reversal,58,-11.514333457767712,47.01149425287356,50.0,-0.14688240179642562,-14.303217540392211,0.0
2016,2015,TimesFM_20M_Global,58,-125.94204220528633,52.18390804597701,50.0,0.17099880033221573,12.855187588574235,0.0
2016,2015,TimesFM_20M_US,58,-6.035679921806647,54.82758620689655,46.55172413793103,0.2344889107631733,19.15083065288069,0.0
2016,2015,TimesFM_20M_Augmented,58,-6.90416900332278,50.172413793103445,51.724137931034484,0.06567412101264267,11.266289792773062,0.0
2016,2015,Chronos_Small_Global,58,-9.185675143150117,48.333333333333336,56.896551724137936,0.2970561998215879,15.709849108410928,0.0
2016,2015,Chronos_Small_US,58,-0.8343213486712298,48.62068965517241,50.0,0.07324125626749517,-4.929848942022408,0.0
2016,2015,Chronos_Small_Augmented,58,-1.9894594741964644,46.43678160919541,56.896551724137936,0.2996400996647083,15.041512787657583,0.0
2017,-,baseline:zero,41,0.0,,,,,0.0
2017,-,baseline:momentum,41,-12.449626702135607,52.926829268292686,56.09756097560976,-0.0775261324041812,-2.0152733257732267,0.0
2017,-,baseline:reversal,41,-8.039746010252147,47.073170731707314,43.90243902439025,0.0775261324041812,2.0152733257732267,0.0
2017,2016,TimesFM_20M_Global,41,-13.291963794708384,54.796747967479675,56.09756097560976,-0.1329268292682927,-4.533838271252531,0.0
2017,2016,TimesFM_20M_US,41,-16.02768834765311,51.54471544715447,51.21951219512195,-0.0745644599303136,-2.0152733257732267,0.0
2017,2016,TimesFM_20M_Augmented,41,-41.6544805210469,48.3739837398374,41.46341463414634,-0.10940766550522651,-3.649601833479857,0.0
2017,2016,Chronos_Small_Global,41,-5.2687550431616215,47.5609756097561,68.29268292682927,0.1618466898954704,6.286291910863062,0.0
2017,2016,Chronos_Small_US,41,0.231566523607718,46.91056910569106,75.60975609756098,0.25156794425087114,5.255960222476547,0.0
2017,2016,Chronos_Small_Augmented,41,-14.584584283747514,44.552845528455286,70.73170731707317,-0.024041811846689902,2.3638333477662887,0.0
2018,-,baseline:zero,62,0.0,,,,,0.0
2018,-,baseline:momentum,62,-5.0977526126848804,52.31182795698924,51.61290322580645,0.058900556520863234,3.396660715270474,0.0
2018,-,baseline:reversal,62,-6.944592600861088,47.68817204301075,48.38709677419355,-0.058900556520863234,-3.396660715270474,0.0
2018,2017,TimesFM_20M_Global,62,-7.639190789525507,52.68817204301075,54.83870967741935,0.03653899423333585,1.6440092801133022,0.0
2018,2017,TimesFM_20M_US,62,-5.710153825425812,53.97849462365591,53.2258064516129,0.03125078693560978,5.7339145676072505,0.0
2018,2017,TimesFM_20M_Augmented,62,-12.971726230214653,50.43010752688172,45.16129032258064,-0.0015864621893178213,-0.5033071210710116,0.0
2018,2017,Chronos_Small_Global,62,-0.3789714283338519,48.70967741935484,64.51612903225806,0.21165420160660775,2.837855107260597,0.0
2018,2017,Chronos_Small_US,62,-1.0469977939077113,47.473118279569896,67.74193548387096,0.18823499785953515,3.793612719030933,0.0
2018,2017,Chronos_Small_Augmented,62,-2.5916394747714344,45.75268817204301,62.903225806451616,0.07285135101105487,-1.3136885440070145,0.0
2019,-,baseline:zero,35,0.0,,,,,0.0
2019,-,baseline:momentum,35,-3.9812269376027,57.14285714285714,54.285714285714285,-0.05490196078431373,1.3665718359557557,0.0
2019,-,baseline:reversal,35,-2.8959465164377196,42.857142857142854,45.714285714285715,0.05490196078431373,-1.366571835955757,0.0
2019,2018,TimesFM_20M_Global,35,-7.4130948180493705,56.47619047619048,48.57142857142857,-0.06834733893557424,1.036115206214236,0.0
2019,2018,TimesFM_20M_US,35,-8.024419423683348,59.14285714285714,54.285714285714285,-0.17366946778711484,-5.686735867681953,0.0
2019,2018,TimesFM_20M_Augmented,35,-13.105538428853581,50.38095238095238,51.42857142857142,-0.09663865546218488,-1.4984552531436464,0.0
2019,2018,Chronos_Small_Global,35,0.18030956495314054,48.47619047619048,65.71428571428571,0.021288515406162466,0.7960825285612844,0.0
2019,2018,Chronos_Small_US,35,0.6199314193052308,47.23809523809524,65.71428571428571,0.09859943977591037,3.1352379733723534,0.0
2019,2018,Chronos_Small_Augmented,35,-0.17130998086971605,46.095238095238095,62.857142857142854,-0.08095238095238096,-2.8498144364927978,0.0
2020,-,baseline:zero,30,0.0,,,,,0.0
2020,-,baseline:momentum,30,-2.4459373283772567,52.44444444444445,53.333333333333336,0.5528364849833148,24.01836086257672,0.0
2020,-,baseline:reversal,30,-15.546118639091077,47.55555555555556,46.666666666666664,-0.5528364849833148,-24.018360862576714,0.0
2020,2019,TimesFM_20M_Global,30,-11.225705953890364,48.77777777777778,36.666666666666664,0.23559510567296996,14.676626338599014,0.0
2020,2019,TimesFM_20M_US,30,-9.142425031649593,50.33333333333333,60.0,0.34638487208008895,17.820792292127685,0.0
2020,2019,TimesFM_20M_Augmented,30,-6.6541430540597135,52.0,53.333333333333336,0.5150166852057843,24.01836086257672,0.0
2020,2019,Chronos_Small_Global,30,-31.708155160540308,52.0,36.666666666666664,0.0064516129032258064,4.420323300254745,0.0
2020,2019,Chronos_Small_US,30,-1.121207135266511,51.44444444444445,36.666666666666664,-0.05005561735261402,4.718327258852753,0.0
