window,year,ckpt,model,n_obs,n_days,R2_OOS_%,acc_%,acc_up_%,acc_dn_%,macroF1_%,LS_ann_%,LS_sharpe,pred_std,LS_std_%,LS_bps_day,LS_maxdd_%,LS_maxdd1d_%,LS_skew,LS_kurt,IC_mean,IC_t,IC_pos_%,long_ann_%,long_sharpe,short_ann_%,short_sharpe
21,2020,-,zero,12204,245,0.0,,,,,,,0.0,,,,,,,,,,,,,
21,2020,2019,TimesFM_20M_Synthetic,12204,245,-72.28021057673237,46.902654867256636,99.9825327510917,0.0,31.92771084337349,15.099455217383937,0.8774305045968446,0.008564971363195062,17.208719252725007,5.991847308485689,21.52116030687733,-4.172193992725439,-0.4197554692846358,1.5797610419290957,-0.004198776378234122,-0.2650125653316083,50.61224489795918,18.642777919781423,0.6602645604485636,-3.5433227023974885,-0.2285310960852943
21,2021,-,zero,12177,244,0.0,,,,,,,0.0,,,,,,,,,,,,,
21,2021,2020,TimesFM_20M_Synthetic,12177,244,-8.97873640291209,49.4210396649421,48.71266735324408,50.07085498346717,49.38111105340415,22.087936322820234,1.3323629265900827,0.004909232847764956,16.57801780731764,8.765054096357236,10.719100085951261,-3.2151358687042997,0.29458411525122474,2.4240699544762414,0.003810124655191903,0.28137814577135584,52.86885245901639,40.19658393204979,1.9820242437728872,-18.108647609229543,-0.9032892641007317
21,2022,-,zero,12163,246,0.0,,,,,,,0.0,,,,,,,,,,,,,
21,2022,2021,TimesFM_20M_Synthetic,12163,246,-135.38220118143693,46.172819205788045,100.0,0.015271838729383019,31.601026383658294,-37.00725550314252,-1.38651665125732,0.011207180267581267,26.69081216556875,-14.68541885045338,43.15738617291237,-4.757234399402154,-0.0010981460640738605,0.3246959433344938,-0.029066671104176885,-1.4818217233050592,47.96747967479675,-33.052825884068106,-1.037876250122752,-3.9544296190744133,-0.3065843491679185
21,2023,-,zero,11950,239,0.0,,,,,,,0.0,,,,,,,,,,,,,
21,2023,2022,TimesFM_20M_Synthetic,11950,239,-12.480200888424164,47.08786610878661,85.40312664675918,12.22630653667892,40.03999822532009,14.511184175849058,0.9116600245911413,0.00467196144420417,15.91731981706338,5.758406418987722,11.272039407014,-3.343666088613558,0.2648429048421461,0.8559716645614639,3.359301937600388e-05,0.002453522144792505,47.69874476987448,32.20435522488729,1.8373889483729993,-17.693171049038234,-1.485105613455022
5,2017,-,zero,12025,246,0.0,,,,,,,0.0,,,,,,,,,,,,,
5,2017,2016,TimesFM_20M_Synthetic,12025,246,-22.06871981340104,48.86486486486486,47.3112235338205,50.10466507177034,48.62244771860188,-13.20381574401136,-1.2156879835473262,0.005483757559016003,10.861188004411446,-5.23960942222673,15.655454418022408,-1.8964193908090208,0.21364288334525142,0.31030855623312137,-0.03477488791169414,-3.01801802245501,42.68292682926829,7.129560377158148,0.6585730771929089,-20.333376121169508,-1.6750987038838372
5,2018,-,zero,12063,247,0.0,,,,,,,0.0,,,,,,,,,,,,,
5,2018,2017,TimesFM_20M_Synthetic,12063,247,-43.929110836614214,44.947359694934924,84.18518518518519,13.147230977037372,39.3319491248988,-50.52637607737265,-3.629652545423263,0.007428411307962889,13.920444297370247,-20.05014923705264,40.09891633298466,-3.0872294460744665,-0.247686377459204,0.34796221348749556,-0.06172849002534217,-4.932125982601416,39.27125506072874,-33.013099757481726,-1.8155816076231168,-17.513276319890906,-1.013506417518491
5,2019,-,zero,12093,242,0.0,,,,,,,0.0,,,,,,,,,,,,,
5,2019,2018,TimesFM_20M_Synthetic,12093,242,-20.271286466062378,49.09451748945671,64.12797774300122,35.461999369284136,48.36335910495842,-11.24486507887587,-0.9233526765748143,0.005938814092337291,12.178299109489567,-4.462248047172964,20.95949653928009,-2.167639519078006,0.5055420812728075,1.8117366592507782,-0.0346986442682482,-2.7434467506406826,42.97520661157025,24.880036309794594,2.0019047426815813,-36.124901388670466,-2.666013530187062
5,2020,-,zero,12236,245,0.0,,,,,,,0.0,,,,,,,,,,,,,
