ckpt_year,test_year,model,n_fc,R2_oos_%,dir_hit_%,corr,bull_%,strat_ann_%,strat_dm_ann_%,bh_ann_%,strat_sharpe,strat_dm_sharpe,bh_sharpe,pred_cum_mean_%,pred_cum_std_%
2010,2019,TimesFM_20M_US,48,-0.22922056724208328,75.0,-0.5310464611376465,97.91666666666666,36.94410978106531,5.137948548409188,38.930339742098475,3.094371557152026,0.8926793646120295,3.234250612396936,2.6201282460953474,1.1531963885042167
2010,2020,TimesFM_20M_US,49,-1.7909464219593163,61.224489795918366,-0.023673469387755098,81.63265306122449,42.16814761948371,24.88623095864668,36.711657005292,2.2560671290486356,2.191818332440775,1.3046100236556484,2.619748187919551,2.632855588787588
2010,2021,TimesFM_20M_US,49,-4.287551010676394,65.3061224489796,-0.34622448979591836,97.95918367346938,21.66676309115958,-3.0650654525506638,24.583592677874222,1.1451924615625602,-0.4407824215122802,1.2759882648849983,3.9030627036233896,1.7908420511706133
2010,2022,TimesFM_20M_US,49,-4.531459957753636,40.816326530612244,0.16193877551020408,77.55102040816327,-18.15142103594288,5.702856582172711,-21.29829351137461,-0.9431227893460767,0.34442301008130516,-1.0830718035936489,2.8868977423814455,3.083152242641452
2010,2023,TimesFM_20M_US,48,-2.8130867815565397,56.25,-0.15316977854971775,87.5,21.93198329855026,5.380368716123174,26.23956296026313,1.4897255349828578,1.085595688549291,1.6257449424466792,2.489674687619749,2.0726900114881035
2010,2024,TimesFM_20M_US,48,-0.6249621197731869,64.58333333333334,-0.23252279635258358,87.5,34.17174077836442,7.2528626128794516,55.38039212760588,1.4414897522956678,0.5415417526108116,2.0813986967000004,2.627545629206283,2.2316838610985856
2010,2025,TimesFM_20M_US,48,0.17734598146387226,75.0,0.07501085540599217,95.83333333333334,60.464837770597946,38.1268711249513,53.049396875521346,2.204647270537962,2.4083502180667415,1.9226185508996683,4.03400303209793,2.1827350944240433
2010,2026,TimesFM_20M_US,20,1.970694893195668,90.0,0.04210526315789473,100.0,158.43074015588095,0.0,158.43074015588095,2.996121771816396,,2.996121771816396,7.88117552901568,1.7530288591026393
2010,ALL,TimesFM_20M_US,754,-1.9933451524043244,58.22281167108754,-0.005593268051291719,88.46153846153845,17.353080740426208,12.215334400182076,18.30800576174425,0.9726946616115474,0.8867556910300278,0.9465501734923482,2.6948528228566424,2.291035822006846
2010,2011,Chronos_Small_Global,50,-0.0029213084659751587,38.0,0.20019207683073229,100.0,-12.815494737311962,-14.424715333769434,-12.815494737311962,-0.6105696996790727,-1.2206132236372333,-0.6105696996790727,1.243275045637111,0.4411483454476859
2010,2012,Chronos_Small_Global,50,-0.2540911246590616,52.0,0.33118847539015606,96.0,7.448830525132943,8.600584923872677,13.092795433434844,0.4948495645709261,0.7697311522575461,0.8225890110974545,0.9108884483719931,0.3884576330369842
2010,2013,Chronos_Small_Global,49,-0.3655956273589167,63.26530612244898,0.3741836734693877,100.0,9.659011862503974,11.345992989290288,9.659011862503974,0.762225771263701,1.0825153903346205,0.762225771263701,0.705602070666037,0.3098357470217041
2010,2014,Chronos_Small_Global,49,0.04969406270840526,67.3469387755102,0.09724489795918365,95.91836734693877,19.534296917731943,4.853891046166137,19.348912043878542,1.6923777254010213,0.6060768972582669,1.6766885908571623,0.5580107315963071,0.2972453681193914
2010,2015,Chronos_Small_Global,49,-0.10473134199426859,46.93877551020408,0.21346938775510202,97.95918367346938,-8.576731439754692,-3.4474014880757964,-7.28637707664288,-0.6683864851721196,-0.5434348340477415,-0.5602236818818834,0.6961107818155514,0.30689297926678016
2010,2016,Chronos_Small_Global,49,0.2229878347097647,65.3061224489796,0.21785714285714286,97.95918367346938,21.97040210799639,4.255712374812415,23.406562475091498,1.3892402263697379,0.6468384132330961,1.46986999466773,0.5409768791530613,0.3152611417272228
2010,2017,Chronos_Small_Global,49,0.9593152689796991,61.224489795918366,-0.06683673469387755,87.75510204081633,9.700477004761288,6.221208865894323,19.15115364091178,1.2357609411270463,1.0572394411620878,2.013553056399466,0.2838400811165115,0.2464957427745295
2010,2018,Chronos_Small_Global,50,-0.4234075032774287,40.0,0.1710924369747899,100.0,-6.217438019071242,-3.1083082931526285,-6.217438019071242,-0.432536655571013,-0.6056825246373313,-0.432536655571013,0.7273158031882003,0.36626627613815027
2010,2019,Chronos_Small_Global,48,-0.24521847524980878,81.25,0.2935301780286583,91.66666666666666,41.77922250700667,13.137069248154543,38.930339742098475,3.78368008635053,2.910303488584809,3.234250612396936,0.3809618472341833,0.3032005011067406
2010,2020,Chronos_Small_Global,49,-0.23493053159426847,73.46938775510205,0.2154081632653061,97.95918367346938,36.711657005292,18.95059094401883,36.711657005292,1.3046100236556475,1.6065510398983,1.3046100236556484,0.892294282208155,0.4505320376501706
2010,2021,Chronos_Small_Global,49,-0.09522847064806772,69.38775510204081,-0.037551020408163265,97.95918367346938,22.698653281984036,1.5072358099318617,24.583592677874222,1.1893299944187774,0.1522967787047111,1.2759882648849983,0.7556771727486514,0.30050886901827006
2010,2022,Chronos_Small_Global,49,-0.4919675431535264,36.734693877551024,-0.20367346938775507,89.79591836734694,-28.072226998975026,-3.275291445048323,-21.29829351137461,-1.8974625345097014,-0.5714225504756538,-1.0830718035936489,0.5340981236118958,0.3833908430924362
2010,2023,Chronos_Small_Global,48,-0.4600395869226892,50.0,-0.34151107251411206,72.91666666666666,5.06074795065381,-4.846201967888675,26.23956296026313,0.46640649863109085,-0.7070134552381998,1.6257449424466792,0.20256451535283515,0.36992249962660795
2010,2024,Chronos_Small_Global,48,0.014156956492150652,56.25,-0.34910985670864086,70.83333333333334,26.76055996324247,24.959718469025603,55.38039212760588,1.3825078821623042,1.424601783661958,2.0813986967000004,0.2110544017251257,0.3451782393633531
2010,2025,Chronos_Small_Global,48,0.21524842311203551,47.91666666666667,-0.13308727746417717,72.91666666666666,23.247371415578932,40.3450829323692,53.049396875521346,1.0500960217988695,2.2730503537478395,1.9226185508996683,0.5180989478762398,0.642023183410683
2010,2026,Chronos_Small_Global,20,0.6938022873991256,90.0,0.25864661654135335,100.0,158.43074015588095,0.0,158.43074015588095,2.996121771816396,,2.996121771816396,0.777960967904141,0.38325007306769615
2010,ALL,Chronos_Small_Global,754,-0.04089891144780644,57.42705570291777,-0.04151718204223653,91.64456233421751,12.048271197642514,6.262797190343861,18.30800576174425,0.6832491990201367,0.5452038648708525,0.9465501734923482,0.6180447034826031,0.4641029154689843
2010,2011,Chronos_Small_US,50,-1.1396676101300907,26.0,-0.3501080432172869,84.0,-20.014046929327268,-25.72201183720052,-12.815494737311962,-1.0866502096195931,-1.978338741973201,-0.6105696996790727,0.7715481647518132,0.8130760499669376
2010,2012,Chronos_Small_US,50,-0.9521283751549481,62.0,0.29555822328931575,54.0,21.822897297511744,14.377961012988338,13.092795433434844,1.6368480459203856,1.2642842365097045,0.8225890110974545,-0.028721017032760976,0.500755775288969
2010,2013,Chronos_Small_US,49,-2.0075234981861145,46.93877551020408,-0.10459183673469387,59.183673469387756,7.040757724520663,4.090761188520298,9.659011862503974,0.8040680507187689,0.3893930246858088,0.762225771263701,0.32078851297058597,0.8487415632717318
2010,2014,Chronos_Small_US,49,-0.9890186875605389,51.02040816326531,0.012755102040816325,71.42857142857143,8.86568481636627,13.04146849951704,19.348912043878542,0.8344805813751597,1.3619070993157945,1.6766885908571623,0.2336839997831313,0.48299246420943925
2010,2015,Chronos_Small_US,49,0.06954530269966952,67.3469387755102,0.18377551020408162,40.816326530612244,-2.7737523897551464,-2.606017115797865,-7.28637707664288,-0.34016471102855983,-0.7599068718322052,-0.5602236818818834,-0.20992744604573346,0.5228227836837869
2010,2016,Chronos_Small_US,49,-2.2905660056877553,34.69387755102041,-0.30959183673469387,34.69387755102041,3.9177867741846173,14.337076118714332,23.406562475091498,0.4448667502849234,1.3087657966653876,1.46986999466773,-0.48386790711973166,0.9768733451304749
2010,2017,Chronos_Small_US,49,0.6959183240222822,73.46938775510205,0.2126530612244898,100.0,19.15115364091178,3.506128564114408,19.15115364091178,2.013553056399466,0.6759904887059712,2.013553056399466,0.8074373315869764,0.3535285569682119
2010,2018,Chronos_Small_US,50,-0.2329862968419638,42.0,0.4156062424969988,98.0,-5.351326045768012,0.1227146859701378,-6.217438019071242,-0.37116500859072343,0.05004431087546063,-0.432536655571013,1.0592578795604584,0.5571511886561055
2010,2019,Chronos_Small_US,48,-0.7082230522325039,45.83333333333333,0.21157186278766824,27.083333333333332,16.574721775936485,13.637509923916081,38.930339742098475,2.681596057820213,2.444383804620535,3.234250612396936,-0.22140327068810675,0.43909686564345296
2010,2020,Chronos_Small_US,49,-0.8484232370999045,71.42857142857143,-0.05959183673469388,95.91836734693877,38.4010432306074,27.115583640602694,36.711657005292,1.3597188375075426,2.0881060387984895,1.3046100236556484,1.066089954979787,0.5837690482319229
2010,2021,Chronos_Small_US,49,-0.0067982814349720755,67.3469387755102,-0.07673469387755101,100.0,24.583592677874222,2.766368203083558,24.583592677874222,1.2759882648849983,0.37917007855736634,1.2759882648849983,1.221576779152246,0.4127527931679002
2010,2022,Chronos_Small_US,49,-0.932002891266448,32.6530612244898,-0.21591836734693873,85.71428571428571,-27.34513040780292,-3.9823577204294303,-21.29829351137461,-1.9253716546247368,-0.7050955128160848,-1.0830718035936489,0.6941482460802891,0.5983335360889618
2010,2023,Chronos_Small_US,48,-0.06400075290060592,58.333333333333336,-0.11029092488059053,85.41666666666666,18.987814582806518,-2.5454620641628067,26.23956296026313,1.3760290791262693,-0.3468425379952706,1.6257449424466792,0.5296645369998292,0.4582647869612138
2010,2024,Chronos_Small_US,48,0.2260099954305761,58.333333333333336,-0.3190403821102909,81.25,39.727785991619434,14.90702017467742,55.38039212760588,1.705765327638924,0.7874053319344675,2.0813986967000004,0.7226188604693383,0.6497886382380742
2010,2025,Chronos_Small_US,48,-0.16691082967275062,64.58333333333334,-0.6638080764220582,89.58333333333334,28.724147146651035,15.540537275861732,53.049396875521346,1.2538847824261279,1.4997752920366374,1.9226185508996683,0.6903812719023059,0.6178992182581226
2010,2026,Chronos_Small_US,20,1.07907965725621,70.0,0.3759398496240601,70.0,99.05896022549155,0.0,158.43074015588095,2.379183903388791,,2.996121771816396,0.4689308278590853,0.6450061845772501
2010,ALL,Chronos_Small_US,754,-0.42768021724661764,53.84615384615385,-0.07920766967583961,73.74005305039788,11.422480934468982,6.570442776419272,18.30800576174425,0.6901948366984187,0.45757884283818173,0.9465501734923482,0.47871347368162975,0.7894773492885482
2011,2012,TimesFM_20M_Global,50,-0.28771127186884016,46.0,0.09531812725090036,57.99999999999999,11.366739327682062,4.171190162730154,13.092795433434844,0.9575614624937696,0.3832828873027991,0.8225890110974545,0.38247064275903697,2.1942667646534737
2011,2013,TimesFM_20M_Global,49,-4.880440741224046,36.734693877551024,-0.2785714285714285,36.734693877551024,0.2096061588607423,-4.682519941210128,9.659011862503974,0.03931264157961544,-0.802845519121967,0.762225771263701,-0.5567761272166973,1.4743216993227286
2011,2014,TimesFM_20M_Global,49,-3.7162536186941653,46.93877551020408,-0.5405102040816325,75.51020408163265,17.603163006020274,0.48026250724662045,19.348912043878542,1.7146589616153105,0.06703438893937172,1.6766885908571623,0.844358048976351,1.723567069044969
2011,2015,TimesFM_20M_Global,49,-0.8208625500886857,51.02040816326531,0.27846938775510205,69.38775510204081,0.2223093567688572,2.4932640079697865,-7.28637707664288,0.020614670278933676,0.42365888522355033,-0.5602236818818834,0.301224844348054,1.6505507692442472
2011,2016,TimesFM_20M_Global,49,-0.8182280932838681,51.02040816326531,-0.14357142857142857,67.3469387755102,7.936288811734515,16.58257944812287,23.406562475091498,0.625470486545616,2.28564048529813,1.46986999466773,0.9452388074067225,1.8807800742315792
2011,2017,TimesFM_20M_Global,49,-1.9972289366193774,46.93877551020408,-0.0433673469387755,65.3061224489796,14.456263394500724,3.7599097525517378,19.15115364091178,1.9883834605231305,1.242446691300171,2.013553056399466,0.22784921172359549,1.262928796727768
2011,2018,TimesFM_20M_Global,50,-1.4449750172773834,48.0,-0.007250900360144057,60.0,-6.474240684937726,-4.229804318620345,-6.217438019071242,-0.5254925310413946,-0.5121804114915398,-0.432536655571013,0.5150570429619252,1.7629064117431488
2011,2019,TimesFM_20M_Global,48,-0.8310532125821224,62.5,-0.5492835432045158,85.41666666666666,27.25215649587085,3.59778827116648,38.930339742098475,2.408139336228931,0.6663414842363313,3.234250612396936,1.2649366310218442,1.2255898527861402
2011,2020,TimesFM_20M_Global,49,-0.8477723349853639,59.183673469387756,-0.04255102040816327,67.3469387755102,29.815118055701696,24.452105249844912,36.711657005292,1.874643675135297,2.000881117012493,1.3046100236556484,1.0848651560256688,2.191718310692833
2011,2021,TimesFM_20M_Global,49,-1.3569787780653542,48.97959183673469,-0.16183673469387755,81.63265306122449,12.240487461751904,5.427053293461559,24.583592677874222,0.7165730050731198,1.0943735425499082,1.2759882648849983,2.2544573004250843,1.7428643629070075
2011,2022,TimesFM_20M_Global,49,-1.3289000026383002,53.06122448979592,0.18306122448979592,53.06122448979592,3.306997380715515,8.893037922902902,-21.29829351137461,0.17984561058313053,0.5212128230526306,-1.0830718035936489,0.6047732323297651,2.9714506181568447
2011,2023,TimesFM_20M_Global,48,-2.562062000980614,58.333333333333336,-0.032457663916630485,52.083333333333336,14.157571537016977,4.143344535561777,26.23956296026313,1.2477167751623883,0.7819063975559819,1.6257449424466792,0.5022282753999507,2.1062379398234996
2011,2024,TimesFM_20M_Global,48,-0.8103243407995953,50.0,-0.2516283108988276,72.91666666666666,9.478984206605512,1.5670701044284474,55.38039212760588,0.5085426389149832,0.11563056591230023,2.0813986967000004,0.7751014740305915,1.8642206566004909
2011,2025,TimesFM_20M_Global,48,0.6138004746648607,75.0,0.1609856708640903,79.16666666666666,59.16709043781609,40.0875877266206,53.049396875521346,2.662175045404387,2.3493113355103947,1.9226185508996683,1.9488752811115289,2.1299899210338054
2011,2026,TimesFM_20M_Global,20,2.2328204916724825,90.0,-0.11578947368421053,100.0,158.43074015588095,0.0,158.43074015588095,2.996121771816396,,2.996121771816396,5.524659676984944,1.7367659641139324
2011,ALL,TimesFM_20M_Global,704,-0.779302415021843,53.40909090909091,0.036903031950172034,66.9034090909091,15.986882910528433,14.191466080627734,20.892294660725685,1.0546792437535715,1.000185196079162,1.0941478442339363,0.9240595323973345,2.176666034114649
2011,2012,TimesFM_20M_US,50,0.19784550264129175,57.99999999999999,0.14535414165666266,70.0,16.734085369864026,9.87946175033716,13.092795433434844,1.2136367828835317,0.8774758524817143,0.8225890110974545,0.8255481420447637,1.7438271532683216
2011,2013,TimesFM_20M_US,49,-1.774232997539693,40.816326530612244,-0.42775510204081624,61.224489795918366,7.0581445702730505,3.7653401590686197,9.659011862503974,0.8445161294397949,0.6367022515768022,0.762225771263701,0.06982969272042586,1.1265564830038721
2011,2014,TimesFM_20M_US,49,-1.3898896793462123,53.06122448979592,-0.3897959183673469,81.63265306122449,14.908073603925631,3.849117515142808,19.348912043878542,1.4225962037741107,0.44954564798576313,1.6766885908571623,1.1065070252561886,1.0525478209655008
2011,2015,TimesFM_20M_US,49,-1.1698143371907443,46.93877551020408,0.09051020408163264,85.71428571428571,-5.502677719047899,1.6954517525740842,-7.28637707664288,-0.45500794233601305,0.23892511679189415,-0.5602236818818834,0.9718755249793241,1.0353967817595864
2011,2016,TimesFM_20M_US,49,-0.32390951564091885,57.14285714285714,-0.1944897959183673,89.79591836734694,14.837755170885636,3.9074432879637078,23.406562475091498,0.9982548288812353,0.5228963455106457,1.46986999466773,1.27689677251724,1.0188346949946279
2011,2017,TimesFM_20M_US,49,0.25465647151935444,57.14285714285714,-0.101734693877551,71.42857142857143,14.497968860364875,-1.1764056217283159,19.15115364091178,1.8336756759527961,-0.27883894328946746,2.013553056399466,0.6235237392971212,0.9831436063329985
2011,2018,TimesFM_20M_US,50,-1.076280755574155,40.0,0.043745498199279705,84.0,-5.289230296002412,-1.002044086473397,-6.217438019071242,-0.3857870544533418,-0.1419569022548284,-0.432536655571013,1.302437183417656,1.28061704690167
2011,2019,TimesFM_20M_US,48,0.4103448502667306,70.83333333333334,-0.3905775075987842,93.75,31.517784458828892,10.943690667813556,38.930339742098475,2.7775941410523295,2.1804800804368734,3.234250612396936,1.4068398722371327,0.9159721205378116
2011,2020,TimesFM_20M_US,49,-0.3045316872483328,65.3061224489796,-0.07948979591836733,85.71428571428571,33.95254056482378,15.308102194413099,36.711657005292,1.3223511700097794,1.8179098587710327,1.3046100236556484,1.5418618809179916,1.482966387198142
2011,2021,TimesFM_20M_US,49,-2.7781234655493092,65.3061224489796,-0.24061224489795918,97.95918367346938,26.580641730111722,-2.3633656698469396,24.583592677874222,1.377898556166613,-0.3310683757738898,1.2759882648849983,3.159587498462415,1.5168721610206863
2011,2022,TimesFM_20M_US,49,-3.0074927974301335,32.6530612244898,-0.09459183673469387,81.63265306122449,-17.381013766555718,-13.48058244363508,-21.29829351137461,-0.9201011888125856,-1.3838229455634146,-1.0830718035936489,1.688478380933638,1.9305681845339804
2011,2023,TimesFM_20M_US,48,-0.44979879146578305,60.416666666666664,-0.0224706904038211,66.66666666666666,19.68581994305754,4.026805184582871,26.23956296026313,1.518291031271436,0.7054546525486274,1.6257449424466792,0.5505850397915758,1.3114079015335498
2011,2024,TimesFM_20M_US,48,0.21445168107881996,58.333333333333336,-0.029852366478506292,81.25,31.38827729568192,0.6966658452174812,55.38039212760588,1.3956118384531084,0.043755471892642006,2.0813986967000004,1.4303016976974245,1.6010455168116828
2011,2025,TimesFM_20M_US,48,0.7308153233743231,70.83333333333334,0.02920104211897525,95.83333333333334,45.77168577620427,37.20846328732266,53.049396875521346,1.7319654527899722,2.283791030053288,1.9226185508996683,2.9282967272826363,1.7210349332740058
2011,2026,TimesFM_20M_US,20,2.461295568220956,90.0,-0.21353383458646616,100.0,158.43074015588095,0.0,158.43074015588095,2.996121771816396,,2.996121771816396,5.892694265615426,1.438083130144346
2011,ALL,TimesFM_20M_US,704,-0.4277844882448756,56.39204545454546,0.001655948821642643,82.38636363636364,17.674062827440974,11.625254098074489,20.892294660725685,1.0075945164727542,0.8229449658617517,1.0941478442339363,1.475726899149124,1.7614000844943838
2011,2012,Chronos_Small_Global,50,-0.9686080511394302,42.0,-0.03807923169267707,90.0,5.3968592026359286,9.141108051361702,13.092795433434844,0.37759425994634194,1.131800201704361,0.8225890110974545,1.9804333673360472,1.090176813267289
2011,2013,Chronos_Small_Global,49,-0.27496400170785584,55.10204081632652,0.1173469387755102,71.42857142857143,6.479937857992946,7.134125718867468,9.659011862503974,0.5767055051969375,1.1402500175821344,0.762225771263701,0.49934346434312266,0.8274350243268219
2011,2014,Chronos_Small_Global,49,1.357597651271636,71.42857142857143,0.26999999999999996,100.0,19.348912043878542,3.537828106831964,19.348912043878542,1.6766885908571623,0.5418515498540636,1.6766885908571623,1.052648571667337,0.4305607032334875
2011,2015,Chronos_Small_Global,49,-1.9276622308357583,40.816326530612244,-0.011836734693877549,95.91836734693877,-9.717329230107207,-2.665552377220559,-7.28637707664288,-0.7666315125948422,-0.4255513183852029,-0.5602236818818834,1.288733405711391,0.6232667205597844
2011,2016,Chronos_Small_Global,49,0.5527001552890654,69.38775510204081,0.18428571428571427,85.71428571428571,25.99673426765896,5.990585406717952,23.406562475091498,1.7225858476940485,1.41105240999139,1.46986999466773,1.00389460842682,0.7023684237613204
2011,2017,Chronos_Small_Global,49,-0.12719494514017438,65.3061224489796,-0.2289795918367347,91.83673469387756,16.837618056661263,-2.7291114801444305,19.15115364091178,1.8104299737027574,-0.5881884080229848,2.013553056399466,0.6528667573656962,0.3306655967266449
2011,2018,Chronos_Small_Global,50,-1.1196767111377737,48.0,0.2919087635054021,88.0,-6.871385706474664,-9.845511347492764,-6.217438019071242,-0.4892408041418299,-0.9734798938347549,-0.432536655571013,1.0782698487265738,1.0638714871919848
2011,2019,Chronos_Small_Global,48,1.332358181706239,77.08333333333334,0.03560573165436387,100.0,38.930339742098475,4.166306565226208,38.930339742098475,3.234250612396936,1.1178447797433635,3.234250612396936,1.567891635065639,0.4954237546302493
2011,2020,Chronos_Small_Global,49,-3.200072394443798,69.38775510204081,0.5395918367346938,77.55102040816327,37.19830437798435,41.5032614841141,36.711657005292,1.4613456608934652,2.5633139093466766,1.3046100236556484,0.8198767385391535,1.2150550416193375
2011,2021,Chronos_Small_Global,49,-0.12958455772829058,67.3469387755102,0.04989795918367347,100.0,24.583592677874222,4.704922852804505,24.583592677874222,1.2759882648849983,0.4180269579431553,1.2759882648849983,1.0170538329896002,0.4960636264207471
2011,2022,Chronos_Small_Global,49,-0.6776621303111741,32.6530612244898,-0.2211224489795918,97.95918367346938,-22.297376374371325,7.976366885243658,-21.29829351137461,-1.1440976354753196,0.5506098506915503,-1.0830718035936489,0.7589655702066598,0.3612056177588223
2011,2023,Chronos_Small_Global,48,-0.08370227379985717,60.416666666666664,0.008684324793747287,95.83333333333334,23.59635676858487,-4.8771326834392115,26.23956296026313,1.5736129386283038,-0.8876142040396264,1.6257449424466792,0.5229212292956292,0.2552388531964203
2011,2024,Chronos_Small_Global,48,-0.1310224051594977,68.75,0.12223187147199306,83.33333333333334,26.006563430653152,-1.2462003569063018,55.38039212760588,1.2026628749417712,-0.10375129748095446,2.0813986967000004,0.18331927959890845,0.21321826580694808
